customer_id,customer_id_1,first_name,last_name,full_name,gender,age,credit_score,monthly_income,income_band,country,state,city,region,zip_code,channel,signup_date,last_txn_date,total_spend,txn_count,avg_session_mins,order_return_rate,recency_days,frequency,monetary,tenure_months,avg_order_value,freq_monthly,cltv,churn_risk,engagement_score,high_engagement,high_return_rate,cltv_decile,R_score,F_score,M_score,RFM_score,rfm_segment,cluster,segment,crm_action
1638,1638,Travis,Larson,Travis Larson,Male,38,714.0,3282,Mid,Japan,Kanagawa,Yokohama,Japan,yoko,Social,2020-08-22 15:17:00,2023-09-15 23:09:00,6200,2,26.5,0.0,107,2,6200,40.86666666666667,3100.0,0.0489,3638.16,0,39.5,1,0,9,5,4,5,545,Champions,2,Champions,Referral program + premium card upsell
1639,1639,Cheryl,Larson,Cheryl Larson,Female,59,650.0,7996,High,Canada,Quebec,Quebec City,Canada,queb,Offline,2020-08-23 02:04:00,2020-08-23 02:04:00,125,1,31.0,0.0,1225,1,125,40.833333333333336,125.0,0.0245,73.5,1,36.3,1,0,2,2,2,2,222,Lost,4,Hibernating,Reactivation email series
1640,1640,Daniel,Brewer,Daniel Brewer,Male,69,680.0,6832,High,UK,England,London,UK,lond,Search,2020-08-25 12:46:00,2020-08-25 12:46:00,400,1,34.0,0.0,1223,1,400,40.766666666666666,400.0,0.0245,235.2,1,39.3,1,0,5,2,2,3,223,Lost,4,Hibernating,Reactivation email series
1641,1641,Jennifer,Walker,Jennifer Walker,Male,37,771.0,3436,Mid,Canada,Ontario,Ottawa,Canada,otta,Other,2020-08-25 18:04:00,2022-12-29 01:18:00,3035,2,30.0,0.0,367,2,3035,40.766666666666666,1517.5,0.0491,1788.22,0,43.7,1,0,8,4,4,5,445,Champions,1,At-Risk,Win-back campaign within 7 days
1642,1642,Anna,Grimes,Anna Grimes,Female,62,637.0,5326,Mid,Italy,Lombardy,Bergamo,Italy,berg,Social,2020-08-27 08:50:00,2020-08-27 08:50:00,100,1,23.0,0.0,1221,1,100,40.7,100.0,0.0246,59.04,1,30.6,0,0,2,2,2,2,222,Lost,4,Hibernating,Reactivation email series
1643,1643,Marcus,Young,Marcus Young,Male,31,714.0,7939,High,India,Maharashtra,Pune,India,pune,Social,2020-08-28 05:37:00,2020-08-28 05:37:00,50,1,28.0,0.0,1220,1,50,40.666666666666664,50.0,0.0246,29.52,1,36.5,1,0,0,2,2,1,221,Lost,4,Hibernating,Reactivation email series
1644,1644,Michelle,Hampton,Michelle Hampton,Female,49,705.0,7432,High,UK,Scotland,Aberdeen,UK,aber,Social,2020-08-28 14:57:00,2020-08-28 14:57:00,6000,1,12.0,0.0,1220,1,6000,40.666666666666664,6000.0,0.0246,3542.4,1,25.5,0,0,9,2,2,5,225,Lost,2,Champions,Referral program + premium card upsell
1645,1645,Samuel,Benitez,Samuel Benitez,Female,36,740.0,4668,Mid,Australia,Victoria,Geelong,Australia,geel,Social,2020-08-29 06:53:00,2020-08-29 06:53:00,3000,1,7.0,0.0,1219,1,3000,40.63333333333333,3000.0,0.0246,1771.2,1,23.3,0,0,8,2,2,5,225,Lost,4,Hibernating,Reactivation email series
1646,1646,Carl,Richards,Carl Richards,Male,22,667.0,6583,High,Spain,Andalusia,Seville,Spain,sevi,Other,2020-08-31 08:41:00,2020-08-31 08:41:00,100,1,14.0,0.0,1217,1,100,40.56666666666667,100.0,0.0247,59.28,1,25.6,0,0,2,2,2,2,222,Lost,4,Hibernating,Reactivation email series
1647,1647,Jessica,Johnson MD,Jessica Johnson MD,Male,25,673.0,4938,Mid,India,Maharashtra,Pune,India,pune,Social,2020-08-31 14:54:00,2022-08-25 15:48:00,710,2,26.5,0.0,493,2,710,40.56666666666667,355.0,0.0493,420.04,0,38.1,1,0,6,4,4,4,444,Champions,1,At-Risk,Win-back campaign within 7 days
1648,1648,Deanna,Gonzales,Deanna Gonzales,Male,24,767.0,5928,Mid,Italy,Lombardy,Milan,Italy,mila,Social,2020-09-01 01:58:00,2022-07-16 20:35:00,600,2,26.0,1.0,533,2,600,40.53333333333333,300.0,0.0493,354.96,0,40.9,1,1,6,4,4,4,444,Champions,1,At-Risk,Win-back campaign within 7 days
1649,1649,Sarah,Wright,Sarah Wright,Female,58,643.0,3808,Mid,Australia,Victoria,Melbourne,Australia,melb,Search,2020-09-01 04:43:00,2020-09-01 04:43:00,70,1,26.0,0.0,1216,1,70,40.53333333333333,70.0,0.0247,41.5,1,32.8,0,0,1,2,2,1,221,Lost,4,Hibernating,Reactivation email series
1650,1650,Keith,Scott,Keith Scott,Female,55,762.0,7695,High,Australia,New South Wales,Newcastle,Australia,newc,Social,2020-09-01 18:14:00,2020-09-01 18:14:00,360,1,29.0,0.0,1216,1,360,40.53333333333333,360.0,0.0247,213.41,1,38.7,1,0,5,2,2,3,223,Lost,4,Hibernating,Reactivation email series
1651,1651,Cynthia,Smith,Cynthia Smith,Female,29,684.0,4729,Mid,USA,Texas,Dallas,USA,dall,Other,2020-09-01 22:22:00,2020-09-01 22:22:00,200,1,29.0,0.0,1216,1,200,40.53333333333333,200.0,0.0247,118.56,1,36.1,1,0,3,2,2,2,222,Lost,4,Hibernating,Reactivation email series
1652,1652,Vincent,Hobbs,Vincent Hobbs,Male,36,623.0,6092,High,Canada,Ontario,Ottawa,Canada,otta,Social,2020-09-04 09:52:00,2023-10-21 10:47:00,375,2,20.0,0.0,71,2,375,40.43333333333333,187.5,0.0495,222.75,0,32.1,0,0,5,5,4,3,543,Promising,1,At-Risk,Win-back campaign within 7 days
1653,1653,Alexandra,Matthews,Alexandra Matthews,Female,25,628.0,6015,High,Italy,Lombardy,Bergamo,Italy,berg,Social,2020-09-05 05:52:00,2020-09-05 05:52:00,90,1,30.0,0.0,1212,1,90,40.4,90.0,0.0248,53.57,1,34.9,1,0,1,2,2,1,221,Lost,4,Hibernating,Reactivation email series
1654,1654,Jeffery,Vaughn,Jeffery Vaughn,Female,25,650.0,6818,High,UK,Scotland,Edinburgh,UK,edin,Social,2020-09-05 07:57:00,2023-11-27 02:40:00,43,2,22.0,1.0,34,2,43,40.4,21.5,0.0495,25.54,0,34.3,1,1,0,5,4,1,541,Promising,1,At-Risk,Win-back campaign within 7 days
1655,1655,Eric,Shepherd,Eric Shepherd,Male,21,665.0,3192,Mid,UK,England,Manchester,UK,manc,Social,2020-09-05 12:53:00,2023-06-01 20:54:00,5300,2,32.0,0.0,213,2,5300,40.4,2650.0,0.0495,3148.2,0,41.5,1,0,9,5,4,5,545,Champions,2,Champions,Referral program + premium card upsell
1656,1656,Julie,Wilson,Julie Wilson,Female,25,621.0,5092,Mid,India,Maharashtra,Pune,India,pune,Social,2020-09-05 22:26:00,2020-09-05 22:26:00,120,1,20.0,0.0,1212,1,120,40.4,120.0,0.0248,71.42,1,28.0,0,0,2,2,2,2,222,Lost,4,Hibernating,Reactivation email series
1657,1657,Angela,Baldwin,Angela Baldwin,Male,44,641.0,3251,Mid,Australia,Victoria,Geelong,Australia,geel,Social,2020-09-08 05:05:00,2022-06-14 09:18:00,100,2,18.0,0.0,565,2,100,40.3,50.0,0.0496,59.52,0,31.4,0,0,2,3,4,2,342,Promising,1,At-Risk,Win-back campaign within 7 days
1658,1658,Kelly,Goodwin,Kelly Goodwin,Female,71,776.0,7517,High,Spain,Catalonia,Barcelona,Spain,barc,Search,2020-09-09 15:18:00,2023-04-03 15:59:00,385,2,35.5,1.0,272,2,385,40.266666666666666,192.5,0.0497,229.61,0,47.5,1,1,5,4,4,3,443,Promising,1,At-Risk,Win-back campaign within 7 days
1659,1659,Christopher,Perez DDS,Christopher Perez DDS,Male,18,637.0,5108,Mid,India,Maharashtra,Pune,India,pune,Search,2020-09-10 03:00:00,2020-09-10 03:00:00,90,1,14.0,0.0,1207,1,90,40.233333333333334,90.0,0.0249,53.78,1,24.6,0,0,1,2,2,1,221,Lost,4,Hibernating,Reactivation email series
1660,1660,Linda,Roberts DVM,Linda Roberts DVM,Female,71,610.0,5216,Mid,USA,Texas,San Antonio,USA,san ,Other,2020-09-10 04:17:00,2023-10-05 00:29:00,1705,2,14.5,0.5,87,2,1705,40.233333333333334,852.5,0.0497,1016.86,0,28.0,0,1,7,5,4,4,544,Champions,1,At-Risk,Win-back campaign within 7 days
1661,1661,Gregory,Navarro,Gregory Navarro,Female,43,749.0,6970,High,Japan,Kanagawa,Kawasaki,Japan,kawa,Social,2020-09-10 10:48:00,2020-09-10 10:48:00,54,1,12.0,0.0,1207,1,54,40.233333333333334,54.0,0.0249,32.27,1,27.0,0,0,1,2,2,1,221,Lost,4,Hibernating,Reactivation email series
1662,1662,Barbara,Trujillo,Barbara Trujillo,Male,71,673.0,4336,Mid,UK,England,Birmingham,UK,birm,Other,2020-09-11 09:09:00,2022-09-02 00:04:00,870,2,19.0,0.5,485,2,870,40.2,435.0,0.0498,519.91,0,33.1,0,1,7,4,4,4,444,Champions,1,At-Risk,Win-back campaign within 7 days
1663,1663,Daniel,Ray,Daniel Ray,Female,41,747.0,6170,High,Canada,Ontario,Ottawa,Canada,otta,Social,2020-09-11 15:55:00,2020-09-11 15:55:00,200,1,19.0,0.0,1206,1,200,40.2,200.0,0.0249,119.52,1,31.6,0,0,3,2,2,2,222,Lost,4,Hibernating,Reactivation email series
1664,1664,Jonathan,Myers,Jonathan Myers,Male,21,742.0,5855,Mid,India,Uttar Pradesh,Ghaziabad,India,ghaz,Social,2020-09-12 00:35:00,2022-05-26 15:18:00,300,2,19.0,0.0,584,2,300,40.166666666666664,150.0,0.0498,179.28,0,35.4,1,0,4,3,4,3,343,Promising,1,At-Risk,Win-back campaign within 7 days
1665,1665,Nichole,Robinson,Nichole Robinson,Female,37,732.0,3001,Mid,China,Shandong,Jinan,China,jina,Search,2020-09-14 06:05:00,2022-03-17 02:37:00,3350,2,13.5,0.0,654,2,3350,40.1,1675.0,0.0499,2005.98,0,31.4,0,0,8,3,4,5,345,Promising,1,At-Risk,Win-back campaign within 7 days
1666,1666,Dawn,Singleton,Dawn Singleton,Female,39,753.0,5893,Mid,Spain,Andalusia,Malaga,Spain,mala,Offline,2020-09-14 18:46:00,2020-09-14 18:46:00,420,1,15.0,0.0,1203,1,420,40.1,420.0,0.0249,250.99,1,29.1,0,0,5,2,2,3,223,Lost,4,Hibernating,Reactivation email series
1667,1667,Angela,Kim,Angela Kim,Male,56,650.0,5154,Mid,Japan,Tokyo,Kawasaki,Japan,kawa,Social,2020-09-17 22:33:00,2023-06-08 01:08:00,690,2,27.5,0.5,206,2,690,40.0,345.0,0.05,414.0,0,38.0,1,1,6,5,4,4,544,Champions,1,At-Risk,Win-back campaign within 7 days
1668,1668,April,Collins,April Collins,Male,41,716.0,3569,Mid,India,Uttar Pradesh,Kanpur,India,kanp,Offline,2020-09-18 09:53:00,2020-09-18 09:53:00,40,1,20.0,0.0,1199,1,40,39.96666666666667,40.0,0.025,24.0,1,31.2,0,0,0,2,2,1,221,Lost,4,Hibernating,Reactivation email series
1669,1669,Kenneth,Massey,Kenneth Massey,Female,60,759.0,5206,Mid,Canada,Quebec,Laval,Canada,lava,Other,2020-09-20 23:20:00,2020-09-20 23:20:00,90,1,10.0,0.0,1197,1,90,39.9,90.0,0.0251,54.22,1,26.0,0,0,1,2,2,1,221,Lost,4,Hibernating,Reactivation email series
1670,1670,Margaret,Schroeder,Margaret Schroeder,Male,44,664.0,6461,High,Australia,New South Wales,Wollongong,Australia,woll,Social,2020-09-22 14:24:00,2020-09-22 14:24:00,3600,1,28.0,0.0,1195,1,3600,39.833333333333336,3600.0,0.0251,2168.64,1,34.8,1,0,8,2,2,5,225,Lost,4,Hibernating,Reactivation email series
1671,1671,Daniel,Jordan,Daniel Jordan,Female,72,705.0,5746,Mid,China,Shandong,Jinan,China,jina,Social,2020-09-22 15:57:00,2023-12-24 06:49:00,125,2,20.0,0.0,7,2,125,39.833333333333336,62.5,0.0502,75.3,0,34.8,1,0,2,5,4,2,542,Promising,1,At-Risk,Win-back campaign within 7 days
1672,1672,Jessica,Luna,Jessica Luna,Male,48,634.0,3687,Mid,Japan,Kanagawa,Yokohama,Japan,yoko,Social,2020-09-22 23:13:00,2020-09-22 23:13:00,350,1,12.0,0.0,1195,1,350,39.833333333333336,350.0,0.0251,210.84,1,23.1,0,0,5,2,2,3,223,Lost,4,Hibernating,Reactivation email series
1673,1673,Jose,Fitzgerald,Jose Fitzgerald,Female,19,735.0,6095,High,India,Maharashtra,Pune,India,pune,Offline,2020-09-23 10:56:00,2020-09-23 10:56:00,4500,1,9.0,0.0,1194,1,4500,39.8,4500.0,0.0251,2710.8,1,24.5,0,0,9,2,2,5,225,Lost,4,Hibernating,Reactivation email series
1674,1674,Nathan,Gibson,Nathan Gibson,Female,41,715.0,4442,Mid,Italy,Lombardy,Milan,Italy,mila,Social,2020-09-24 17:17:00,2023-09-18 16:52:00,459,4,23.75,0.3333333333333333,104,4,459,39.766666666666666,114.75,0.1006,277.05,0,45.7,1,1,6,5,5,4,554,Champions,3,Promising,Cross-sell — travel rewards / premium product
1675,1675,Holly,Hernandez,Holly Hernandez,Female,25,663.0,4251,Mid,UK,England,Manchester,UK,manc,Other,2020-09-25 10:53:00,2020-09-25 10:53:00,175,1,31.0,0.0,1192,1,175,39.733333333333334,175.0,0.0252,105.84,1,36.8,1,0,3,2,2,2,222,Lost,4,Hibernating,Reactivation email series
1676,1676,Lisa,Clark,Lisa Clark,Male,32,719.0,6818,High,Japan,Kanagawa,Kawasaki,Japan,kawa,Other,2020-09-25 11:08:00,2020-09-25 11:08:00,1600,1,21.0,0.0,1192,1,1600,39.733333333333334,1600.0,0.0252,967.68,1,32.0,0,0,7,2,2,4,224,Lost,4,Hibernating,Reactivation email series
1677,1677,Daniel,Jenkins,Daniel Jenkins,Male,48,630.0,6152,High,Spain,Catalonia,Girona,Spain,giro,Social,2020-09-25 15:18:00,2020-09-25 15:18:00,125,1,10.0,0.0,1192,1,125,39.733333333333334,125.0,0.0252,75.6,1,21.7,0,0,2,2,2,2,222,Lost,4,Hibernating,Reactivation email series
1678,1678,Sarah,Chavez,Sarah Chavez,Male,36,655.0,6362,High,USA,Texas,Dallas,USA,dall,Other,2020-09-26 10:06:00,2020-09-26 10:06:00,3000,1,40.0,0.0,1191,1,3000,39.7,3000.0,0.0252,1814.4,1,42.5,1,0,8,2,2,5,225,Lost,4,Hibernating,Reactivation email series
1679,1679,Sarah,Anderson,Sarah Anderson,Male,54,730.0,7351,High,Japan,Kanagawa,Kawasaki,Japan,kawa,Social,2020-09-27 13:12:00,2022-06-26 13:34:00,6180,2,20.0,0.0,553,2,6180,39.666666666666664,3090.0,0.0504,3737.66,0,35.7,1,0,9,3,4,5,345,Promising,2,Champions,Referral program + premium card upsell
1680,1680,Audrey,Arnold,Audrey Arnold,Female,65,670.0,6780,High,Japan,Kanagawa,Yokohama,Japan,yoko,Social,2020-09-28 17:38:00,2022-06-20 20:21:00,6140,2,8.0,0.0,559,2,6140,39.63333333333333,3070.0,0.0505,3720.84,0,25.7,0,0,9,3,4,5,345,Promising,2,Champions,Referral program + premium card upsell
1681,1681,Michael,Lewis,Michael Lewis,Female,25,639.0,6309,High,China,Shandong,Qingdao,China,qing,Social,2020-09-29 11:45:00,2023-09-05 15:34:00,375,2,22.0,0.0,117,2,375,39.6,187.5,0.0505,227.25,0,34.0,0,0,5,5,4,3,543,Promising,1,At-Risk,Win-back campaign within 7 days
1682,1682,Alexander,Wilson,Alexander Wilson,Female,65,714.0,6865,High,Spain,Andalusia,Malaga,Spain,mala,Offline,2020-09-30 01:40:00,2020-09-30 01:40:00,100,1,39.0,0.0,1187,1,100,39.56666666666667,100.0,0.0253,60.72,1,43.8,1,0,2,2,2,2,222,Lost,4,Hibernating,Reactivation email series
1683,1683,Ronald,Wade,Ronald Wade,Male,25,694.0,5757,Mid,Spain,Andalusia,Seville,Spain,sevi,Social,2020-09-30 02:24:00,2022-09-27 17:11:00,2050,3,28.333333333333332,0.0,460,3,2050,39.56666666666667,683.33,0.0758,1243.11,0,44.0,1,0,8,4,5,5,455,Champions,3,Promising,Cross-sell — travel rewards / premium product
1684,1684,Holly,Mitchell,Holly Mitchell,Male,44,633.0,3415,Mid,Australia,New South Wales,Wollongong,Australia,woll,Social,2020-09-30 15:38:00,2022-12-28 00:59:00,500,2,15.5,0.0,368,2,500,39.56666666666667,250.0,0.0505,303.0,0,29.4,0,0,6,4,4,4,444,Champions,1,At-Risk,Win-back campaign within 7 days
1685,1685,Theresa,Potts,Theresa Potts,Male,57,686.0,4683,Mid,Japan,Kanagawa,Sagamihara,Japan,saga,Social,2020-09-30 23:29:00,2023-06-02 10:47:00,2420,2,20.5,0.0,212,2,2420,39.56666666666667,1210.0,0.0505,1466.52,0,34.5,1,0,8,5,4,5,545,Champions,1,At-Risk,Win-back campaign within 7 days
1686,1686,Katie,Jackson,Katie Jackson,Female,28,745.0,3283,Mid,Japan,Tokyo,Tokyo,Japan,toky,Search,2020-10-01 23:46:00,2020-10-01 23:46:00,75,1,30.0,0.0,1186,1,75,39.53333333333333,75.0,0.0253,45.54,1,38.8,1,0,1,2,2,1,221,Lost,4,Hibernating,Reactivation email series
1687,1687,John,Conley,John Conley,Female,32,626.0,7670,High,Italy,Lombardy,Brescia,Italy,bres,Offline,2020-10-02 09:33:00,2023-08-30 19:46:00,10035,3,32.0,0.3333333333333333,123,3,10035,39.5,3345.0,0.0759,6093.25,0,44.2,1,1,9,5,5,5,555,Champions,2,Champions,Referral program + premium card upsell
1688,1688,Julie,Graham,Julie Graham,Female,44,768.0,5287,Mid,USA,California,San Diego,USA,san ,Offline,2020-10-02 22:18:00,2020-10-02 22:18:00,18,1,11.0,1.0,1185,1,18,39.5,18.0,0.0253,10.93,1,26.9,0,1,0,2,2,1,221,Lost,4,Hibernating,Reactivation email series
1689,1689,Stephen,Edwards,Stephen Edwards,Female,61,733.0,4466,Mid,Canada,Ontario,Mississauga,Canada,miss,Search,2020-10-03 10:45:00,2020-10-03 10:45:00,8,1,16.0,0.0,1184,1,8,39.46666666666667,8.0,0.0253,4.86,1,29.1,0,0,0,2,2,1,221,Lost,4,Hibernating,Reactivation email series
1690,1690,Sarah,Smith,Sarah Smith,Female,38,734.0,7946,High,USA,California,San Jose,USA,san ,Other,2020-10-05 13:44:00,2020-10-05 13:44:00,70,1,23.0,0.0,1182,1,70,39.4,70.0,0.0254,42.67,1,33.8,0,0,1,2,2,1,221,Lost,4,Hibernating,Reactivation email series
1691,1691,Valerie,Lewis,Valerie Lewis,Male,40,663.0,5638,Mid,Spain,Andalusia,Granada,Spain,gran,Social,2020-10-07 05:55:00,2020-10-07 05:55:00,35,1,14.0,0.0,1180,1,35,39.333333333333336,35.0,0.0254,21.34,1,25.4,0,0,0,2,2,1,221,Lost,4,Hibernating,Reactivation email series
1692,1692,Hayley,Freeman,Hayley Freeman,Male,40,673.0,7737,High,Australia,Victoria,Melbourne,Australia,melb,Other,2020-10-08 20:08:00,2023-10-08 03:00:00,355,3,10.333333333333334,1.0,84,3,355,39.3,118.33,0.0763,216.69,0,31.3,0,1,5,5,5,3,553,Promising,3,Promising,Cross-sell — travel rewards / premium product
1693,1693,Eric,Stewart,Eric Stewart,Female,21,665.0,7376,High,Canada,Ontario,Ottawa,Canada,otta,Search,2020-10-08 22:54:00,2022-06-27 19:58:00,90,2,11.0,0.0,552,2,90,39.3,45.0,0.0509,54.97,0,27.5,0,0,1,3,4,1,341,Promising,1,At-Risk,Win-back campaign within 7 days
1694,1694,Shelly,Lawson,Shelly Lawson,Male,69,700.0,7132,High,Italy,Lombardy,Milan,Italy,mila,Social,2020-10-09 02:30:00,2020-10-09 02:30:00,40,1,19.0,0.0,1178,1,40,39.266666666666666,40.0,0.0255,24.48,1,30.0,0,0,0,2,2,1,221,Lost,4,Hibernating,Reactivation email series
1695,1695,Jennifer,Lawson,Jennifer Lawson,Female,60,690.0,6557,High,Spain,Andalusia,Seville,Spain,sevi,Search,2020-10-10 16:59:00,2020-10-10 16:59:00,450,1,31.0,0.0,1177,1,450,39.233333333333334,450.0,0.0255,275.4,1,37.7,1,0,6,2,2,3,223,Lost,4,Hibernating,Reactivation email series
1696,1696,Juan,Webb,Juan Webb,Male,27,660.0,3386,Mid,Italy,Lazio,Latina,Italy,lati,Social,2020-10-12 02:38:00,2020-10-12 02:38:00,250,1,15.0,0.0,1175,1,250,39.166666666666664,250.0,0.0255,153.0,1,26.0,0,0,4,2,2,3,223,Lost,4,Hibernating,Reactivation email series
1697,1697,Michael,Smith,Michael Smith,Female,50,754.0,5605,Mid,China,Guangdong,Shenzhen,China,shen,Social,2020-10-12 09:43:00,2023-05-23 22:54:00,650,2,22.0,0.5,222,2,650,39.166666666666664,325.0,0.0511,398.58,0,37.8,1,1,6,5,4,4,544,Champions,1,At-Risk,Win-back campaign within 7 days
1698,1698,Amber,Roberts,Amber Roberts,Male,51,719.0,6191,High,Japan,Tokyo,Tokyo,Japan,toky,Offline,2020-10-13 01:52:00,2020-10-13 01:52:00,300,1,32.0,0.0,1174,1,300,39.13333333333333,300.0,0.0256,184.32,1,39.3,1,0,4,2,2,3,223,Lost,4,Hibernating,Reactivation email series
1699,1699,Amy,Contreras,Amy Contreras,Female,53,765.0,4916,Mid,UK,England,Manchester,UK,manc,Search,2020-10-13 02:42:00,2020-10-13 02:42:00,2000,1,27.0,0.0,1174,1,2000,39.13333333333333,2000.0,0.0256,1228.8,1,37.5,1,0,8,2,2,4,224,Lost,4,Hibernating,Reactivation email series
1700,1700,Jessica,Holloway,Jessica Holloway,Male,31,668.0,4686,Mid,USA,California,San Jose,USA,san ,Social,2020-10-13 12:46:00,2020-10-13 12:46:00,90,1,6.0,0.0,1174,1,90,39.13333333333333,90.0,0.0256,55.3,1,20.3,0,0,1,2,2,1,221,Lost,4,Hibernating,Reactivation email series
1701,1701,Angela,Mercado,Angela Mercado,Female,34,734.0,5695,Mid,Australia,Victoria,Melbourne,Australia,melb,Social,2020-10-18 03:40:00,2022-09-15 12:51:00,137,2,31.0,0.0,472,2,137,38.96666666666667,68.5,0.0513,84.34,0,43.1,1,0,2,4,4,2,442,Promising,1,At-Risk,Win-back campaign within 7 days
1702,1702,Sherri,Logan,Sherri Logan,Male,21,722.0,5544,Mid,Australia,Victoria,Melbourne,Australia,melb,Search,2020-10-18 20:20:00,2020-10-18 20:20:00,72,1,39.0,0.0,1169,1,72,38.96666666666667,72.0,0.0257,44.41,1,44.1,1,0,1,2,2,1,221,Lost,4,Hibernating,Reactivation email series
1703,1703,Jeremy,Walter,Jeremy Walter,Female,23,701.0,6395,High,Spain,Andalusia,Malaga,Spain,mala,Offline,2020-10-19 10:46:00,2023-06-07 02:40:00,4680,3,15.0,0.0,207,3,4680,38.93333333333333,1560.0,0.0771,2886.62,0,35.4,1,0,9,5,5,5,555,Champions,2,Champions,Referral program + premium card upsell
1704,1704,John,Floyd,John Floyd,Female,28,724.0,4455,Mid,Italy,Lazio,Rome,Italy,rome,Social,2020-10-19 19:26:00,2020-10-19 19:26:00,50,1,23.0,0.0,1168,1,50,38.93333333333333,50.0,0.0257,30.84,1,33.5,0,0,0,2,2,1,221,Lost,4,Hibernating,Reactivation email series
1705,1705,Thomas,Gonzales,Thomas Gonzales,Male,22,708.0,3646,Mid,Spain,Andalusia,Seville,Spain,sevi,Social,2020-10-19 22:16:00,2023-09-09 01:18:00,7655,4,24.75,0.0,113,4,7655,38.93333333333333,1913.75,0.1027,4717.01,0,46.1,1,0,9,5,5,5,555,Champions,2,Champions,Referral program + premium card upsell
1706,1706,Ashley,Ball,Ashley Ball,Female,26,619.0,7259,High,Australia,New South Wales,Sydney,Australia,sydn,Social,2020-10-19 23:49:00,2020-10-19 23:49:00,54,1,10.0,0.0,1168,1,54,38.93333333333333,54.0,0.0257,33.31,1,21.3,0,0,1,2,2,1,221,Lost,4,Hibernating,Reactivation email series
1707,1707,Justin,Kelley,Justin Kelley,Male,63,636.0,7287,High,Italy,Lazio,Rome,Italy,rome,Social,2020-10-21 10:23:00,2023-01-07 23:37:00,375,2,11.5,0.0,358,2,375,38.86666666666667,187.5,0.0515,231.75,0,26.9,0,0,5,4,4,3,443,Promising,1,At-Risk,Win-back campaign within 7 days
1708,1708,Hannah,Campbell,Hannah Campbell,Male,49,731.0,7237,High,Australia,New South Wales,Sydney,Australia,sydn,Offline,2020-10-21 17:45:00,2022-01-29 19:54:00,1690,2,25.0,0.5,701,2,1690,38.86666666666667,845.0,0.0515,1044.42,0,39.0,1,1,7,3,4,4,344,Promising,1,At-Risk,Win-back campaign within 7 days
1709,1709,Tyler,Marshall,Tyler Marshall,Male,53,727.0,4396,Mid,Japan,Kanagawa,Yokohama,Japan,yoko,Social,2020-10-22 20:14:00,2020-10-22 20:14:00,280,1,35.0,1.0,1165,1,280,38.833333333333336,280.0,0.0258,173.38,1,41.6,1,1,4,2,2,3,223,Lost,4,Hibernating,Reactivation email series
1710,1710,Makayla,Neal,Makayla Neal,Male,71,634.0,3390,Mid,Australia,New South Wales,Sydney,Australia,sydn,Social,2020-10-23 00:36:00,2023-08-24 11:25:00,400,2,31.0,0.5,129,2,400,38.8,200.0,0.0515,247.2,0,39.8,1,1,5,5,4,3,543,Promising,1,At-Risk,Win-back campaign within 7 days
1711,1711,Joshua,Rojas,Joshua Rojas,Male,46,695.0,6693,High,India,Maharashtra,Pune,India,pune,Other,2020-10-23 22:09:00,2020-10-23 22:09:00,160,1,27.0,0.0,1164,1,160,38.8,160.0,0.0258,99.07,1,35.2,1,0,3,2,2,2,222,Lost,4,Hibernating,Reactivation email series
1712,1712,Robert,Harrison,Robert Harrison,Female,68,777.0,4013,Mid,Australia,New South Wales,Sydney,Australia,sydn,Offline,2020-10-27 05:06:00,2020-10-27 05:06:00,320,1,23.0,0.0,1160,1,320,38.666666666666664,320.0,0.0259,198.91,1,35.2,1,0,5,2,2,3,223,Lost,4,Hibernating,Reactivation email series
1713,1713,Kayla,Foster,Kayla Foster,Male,25,672.0,3347,Mid,Canada,Ontario,Ottawa,Canada,otta,Social,2020-10-31 13:56:00,2020-10-31 13:56:00,250,1,11.0,0.0,1156,1,250,38.53333333333333,250.0,0.026,156.0,1,23.7,0,0,4,2,2,3,223,Lost,4,Hibernating,Reactivation email series
1714,1714,Megan,Taylor,Megan Taylor,Male,33,661.0,3168,Mid,Australia,New South Wales,Wollongong,Australia,woll,Search,2020-10-31 19:31:00,2020-10-31 19:31:00,120,1,8.0,0.0,1156,1,120,38.53333333333333,120.0,0.026,74.88,1,21.4,0,0,2,2,2,2,222,Lost,4,Hibernating,Reactivation email series
1715,1715,Rachel,Rivera,Rachel Rivera,Male,60,774.0,7058,High,Spain,Catalonia,Tarragona,Spain,tarr,Social,2020-11-01 04:18:00,2022-05-21 11:31:00,35,2,20.5,0.0,589,2,35,38.5,17.5,0.0519,21.8,0,37.5,1,0,0,3,4,1,341,Promising,1,At-Risk,Win-back campaign within 7 days
1716,1716,Connor,Navarro,Connor Navarro,Female,39,697.0,6005,High,Spain,Andalusia,Malaga,Spain,mala,Other,2020-11-01 04:42:00,2020-11-01 04:42:00,50,1,19.0,0.0,1155,1,50,38.5,50.0,0.026,31.2,1,29.9,0,0,0,2,2,1,221,Lost,4,Hibernating,Reactivation email series
1717,1717,Mary,Torres,Mary Torres,Female,62,652.0,6014,High,Canada,Ontario,Ottawa,Canada,otta,Social,2020-11-01 10:19:00,2023-07-06 14:46:00,2175,2,16.0,0.0,178,2,2175,38.5,1087.5,0.0519,1354.59,0,30.4,0,0,8,5,4,5,545,Champions,1,At-Risk,Win-back campaign within 7 days
